Datetime,Ambient Temperature [ºC],Diffuse Radiation [W/m2],Ultraviolet [W/m2],Global Radiation [W/m2],Datetime.year,Datetime.month,Datetime.day-of-month,Datetime.day-of-week,Datetime.hour,Datetime.minute,Datetime.second,B_Optimal - Power DC [W]
2017-01-03T01:37:00Z,9.466668,1.66612,0.512853,1.304079,2017,1,3,2,1,37,0,20.66161
2017-01-03T01:38:00Z,9.400002,1.659875,0.513756,1.592111,2017,1,3,2,1,38,0,21.02976
2017-01-03T01:39:00Z,9.366668,1.666981,0.514949,1.793247,2017,1,3,2,1,39,0,21.23078
2017-01-03T01:40:00Z,9.3,1.668524,0.513555,1.683404,2017,1,3,2,1,40,0,21.47578
2017-01-03T01:41:00Z,9.250002,1.766201,0.51405,1.957771,2017,1,3,2,1,41,0,21.7688
2017-01-03T01:42:00Z,9.2,1.86682,0.512349,1.816288,2017,1,3,2,1,42,0,21.93294
2017-01-03T01:43:00Z,9.116666,1.656726,0.512849,1.786921,2017,1,3,2,1,43,0,22.27416
2017-01-03T01:44:00Z,9.083334,1.642085,0.512651,1.978034,2017,1,3,2,1,44,0,22.4742
2017-01-03T01:45:00Z,9.0,1.641003,0.512849,1.789738,2017,1,3,2,1,45,0,22.76181
2017-01-03T01:46:00Z,9.0,1.643616,0.512849,1.886342,2017,1,3,2,1,46,0,22.79236
2017-01-03T01:47:00Z,8.966668,2.070005,0.51295,2.294364,2017,1,3,2,1,47,0,23.05298
2017-01-03T01:48:00Z,8.900002,2.271584,0.512248,2.193925,2017,1,3,2,1,48,0,23.29653
2017-01-03T01:49:00Z,8.900002,2.059258,0.511441,2.405588,2017,1,3,2,1,49,0,23.36834
2017-01-03T01:50:00Z,8.8,2.066254,0.510639,1.813277,2017,1,3,2,1,50,0,23.59866
2017-01-03T01:51:00Z,8.8,2.065581,0.51024,2.355277,2017,1,3,2,1,51,0,23.77085
2017-01-03T01:52:00Z,8.8,2.429127,0.510345,2.215463,2017,1,3,2,1,52,0,23.72006
2017-01-03T01:53:00Z,8.8,2.062888,0.510341,2.393718,2017,1,3,2,1,53,0,23.78295
2017-01-03T01:54:00Z,8.8,2.276063,0.50935,2.371854,2017,1,3,2,1,54,0,23.77358
2017-01-03T01:55:00Z,8.8,1.956343,0.509245,2.199206,2017,1,3,2,1,55,0,23.72463
2017-01-03T01:56:00Z,8.8,1.652082,0.508745,1.990663,2017,1,3,2,1,56,0,23.66457
2017-01-03T01:57:00Z,8.750002,2.326455,0.507837,2.421523,2017,1,3,2,1,57,0,23.99888
2017-01-03T01:58:00Z,8.683334,2.275429,0.50814,2.41686,2017,1,3,2,1,58,0,24.2759
2017-01-03T01:59:00Z,8.6,2.389203,0.506732,2.603755,2017,1,3,2,1,59,0,24.68242
2017-01-03T02:00:00Z,8.5,2.600644,0.506232,2.725084,2017,1,3,2,2,0,0,26.16408
2017-01-03T02:01:00Z,8.450002,1.996438,0.504632,2.388294,2017,1,3,2,2,1,0,26.27857
2017-01-03T02:02:00Z,8.366666,2.538165,0.504334,2.776229,2017,1,3,2,2,2,0,26.73982
2017-01-03T02:03:00Z,8.3,2.465026,0.506131,2.494362,2017,1,3,2,2,3,0,26.92748
2017-01-03T02:04:00Z,8.216667,2.504799,0.508341,2.878807,2017,1,3,2,2,4,0,27.39315
2017-01-03T02:05:00Z,8.166667,2.607145,0.509236,2.923932,2017,1,3,2,2,5,0,27.61297
2017-01-03T02:06:00Z,8.1,2.057077,0.511652,2.130004,2017,1,3,2,2,6,0,27.646
2017-01-03T02:07:00Z,8.1,2.05868,0.515054,2.329114,2017,1,3,2,2,7,0,27.70461
2017-01-03T02:08:00Z,8.1,1.834862,0.515252,2.415959,2017,1,3,2,2,8,0,27.73578
2017-01-03T02:09:00Z,8.166667,1.842223,0.515651,2.212846,2017,1,3,2,2,9,0,27.39281
2017-01-03T02:10:00Z,8.2,1.853703,0.51676,2.280726,2017,1,3,2,2,10,0,27.27367
2017-01-03T02:11:00Z,8.2,1.860846,0.514953,1.988112,2017,1,3,2,2,11,0,27.18322
2017-01-03T02:12:00Z,8.2,1.862935,0.513949,2.292842,2017,1,3,2,2,12,0,27.281
2017-01-03T02:13:00Z,8.166667,1.863597,0.513353,2.371419,2017,1,3,2,2,13,0,27.44565
2017-01-03T02:14:00Z,8.1,2.052619,0.512748,2.429077,2017,1,3,2,2,14,0,27.73938
2017-01-03T02:15:00Z,8.1,2.053809,0.511542,2.200423,2017,1,3,2,2,15,0,27.66851
2017-01-03T02:16:00Z,8.05,2.462407,0.51024,2.518186,2017,1,3,2,2,16,0,27.97218
2017-01-03T02:17:00Z,8.0,1.947216,0.509845,2.448812,2017,1,3,2,2,17,0,28.16824
2017-01-03T02:18:00Z,7.966667,1.77997,0.509446,2.282966,2017,1,3,2,2,18,0,28.25816
2017-01-03T02:19:00Z,7.9,2.067065,0.50824,2.359721,2017,1,3,2,2,19,0,28.557
2017-01-03T02:20:00Z,7.9,1.855785,0.507035,2.129711,2017,1,3,2,2,20,0,28.48942
2017-01-03T02:21:00Z,7.816666,2.460484,0.506434,2.447909,2017,1,3,2,2,21,0,28.92788
2017-01-03T02:22:00Z,7.8,2.052152,0.504636,2.251384,2017,1,3,2,2,22,0,28.94463
2017-01-03T02:23:00Z,7.8,1.92708,0.503027,1.787848,2017,1,3,2,2,23,0,28.8021
2017-01-03T02:24:00Z,7.8,1.850464,0.50272,2.120944,2017,1,3,2,2,24,0,28.90934
2017-01-03T02:25:00Z,7.8,1.636999,0.502019,1.863558,2017,1,3,2,2,25,0,28.83248
2017-01-03T02:26:00Z,7.8,1.637038,0.503724,1.811462,2017,1,3,2,2,26,0,28.81376
2017-01-03T02:27:00Z,7.8,1.650457,0.509319,1.755302,2017,1,3,2,2,27,0,28.78844
2017-01-03T02:28:00Z,7.8,1.858055,0.508017,1.844413,2017,1,3,2,2,28,0,28.81473
2017-01-03T02:29:00Z,7.8,1.65652,0.508012,1.79933,2017,1,3,2,2,29,0,28.80399
2017-01-03T02:30:00Z,7.8,1.652743,0.507017,1.785417,2017,1,3,2,2,30,0,28.80094
2017-01-03T02:31:00Z,7.833334,1.648047,0.506013,1.525504,2017,1,3,2,2,31,0,28.58101
2017-01-03T02:32:00Z,7.8,1.64411,0.505114,1.769094,2017,1,3,2,2,32,0,28.7984
2017-01-03T02:33:00Z,7.8,1.640274,0.503501,1.766566,2017,1,3,2,2,33,0,28.79977
2017-01-03T02:34:00Z,7.8,1.65084,0.503803,1.46093,2017,1,3,2,2,34,0,28.70239
2017-01-03T02:35:00Z,7.8,1.649363,0.503106,1.894169,2017,1,3,2,2,35,0,28.84054
2017-01-03T02:36:00Z,7.733334,1.860761,0.502299,2.014081,2017,1,3,2,2,36,0,29.15385
2017-01-03T02:37:00Z,7.700001,2.265077,0.501102,2.346275,2017,1,3,2,2,37,0,29.39253
2017-01-03T02:38:00Z,7.6,2.457188,0.511454,2.648182,2017,1,3,2,2,38,0,29.88829
2017-01-03T02:39:00Z,7.5,2.128941,0.510253,2.298663,2017,1,3,2,2,39,0,30.20189
2017-01-03T02:40:00Z,7.5,2.670554,0.510854,2.758113,2017,1,3,2,2,40,0,30.33713
2017-01-03T02:41:00Z,7.5,2.371301,0.509249,2.82375,2017,1,3,2,2,41,0,30.36526
2017-01-03T02:42:00Z,7.5,2.483069,0.50814,2.634805,2017,1,3,2,2,42,0,30.3049
2017-01-03T02:43:00Z,7.450001,2.18344,0.507535,2.126859,2017,1,3,2,2,43,0,30.35855
2017-01-03T02:44:00Z,7.4,2.242195,0.507938,2.276177,2017,1,3,2,2,44,0,30.61278
2017-01-03T02:45:00Z,7.4,2.04128,0.505741,2.019111,2017,1,3,2,2,45,0,30.53775
2017-01-03T02:46:00Z,7.4,1.673167,0.506039,1.68391,2017,1,3,2,2,46,0,30.43764
2017-01-03T02:47:00Z,7.4,1.672227,0.50393,1.757931,2017,1,3,2,2,47,0,30.46385
2017-01-03T02:48:00Z,7.4,1.651608,0.504737,1.472984,2017,1,3,2,2,48,0,30.37291
2017-01-03T02:49:00Z,7.4,1.646306,0.506145,1.576719,2017,1,3,2,2,49,0,30.40403
2017-01-03T02:50:00Z,7.4,1.638617,0.509161,1.923899,2017,1,3,2,2,50,0,30.51019
2017-01-03T02:51:00Z,7.4,1.652054,0.507561,1.740924,2017,1,3,2,2,51,0,30.45409
2017-01-03T02:52:00Z,7.4,1.648076,0.507263,1.685427,2017,1,3,2,2,52,0,30.43697
2017-01-03T02:53:00Z,7.416667,1.632765,0.506855,1.663647,2017,1,3,2,2,53,0,30.36137
2017-01-03T02:54:00Z,7.5,1.639472,0.506658,1.551641,2017,1,3,2,2,54,0,29.97855
2017-01-03T02:55:00Z,7.5,1.639952,0.506359,1.484113,2017,1,3,2,2,55,0,29.95754
2017-01-03T02:56:00Z,7.6,1.641996,0.50596,1.47168,2017,1,3,2,2,56,0,29.53711
2017-01-03T02:57:00Z,7.700001,1.637567,0.505653,1.139502,2017,1,3,2,2,57,0,29.01539
2017-01-03T02:58:00Z,7.8,1.640662,0.505048,1.240512,2017,1,3,2,2,58,0,28.63113
2017-01-03T02:59:00Z,7.883334,1.649413,0.504439,1.308476,2017,1,3,2,2,59,0,28.30581
2017-01-03T03:00:00Z,7.9,1.648308,0.509183,1.170724,2017,1,3,2,3,0,0,29.21583
2017-01-03T03:01:00Z,7.983334,1.656027,0.507789,1.026215,2017,1,3,2,3,1,0,28.82425
2017-01-03T03:02:00Z,8.0,1.659178,0.50789,1.224618,2017,1,3,2,3,2,0,28.81741
2017-01-03T03:03:00Z,8.0,1.643077,0.509196,1.415272,2017,1,3,2,3,3,0,28.87637
2017-01-03T03:04:00Z,8.0,1.6626,0.510086,1.578889,2017,1,3,2,3,4,0,28.92669
2017-01-03T03:05:00Z,8.0,1.653812,0.512301,1.179545,2017,1,3,2,3,5,0,28.79748
2017-01-03T03:06:00Z,8.049999,1.64712,0.515006,1.068716,2017,1,3,2,3,6,0,28.55048
2017-01-03T03:07:00Z,8.1,1.649893,0.516203,1.132379,2017,1,3,2,3,7,0,28.36054
2017-01-03T03:08:00Z,8.133334,1.657785,0.511463,1.124348,2017,1,3,2,3,8,0,28.22504
2017-01-03T03:09:00Z,8.2,1.647278,0.512559,1.39592,2017,1,3,2,3,9,0,28.03182
2017-01-03T03:10:00Z,8.2,1.645888,0.512173,1.385195,2017,1,3,2,3,10,0,28.02895
2017-01-03T03:11:00Z,8.2,1.643869,0.511569,1.14764,2017,1,3,2,3,11,0,27.95453
2017-01-03T03:12:00Z,8.216666,1.6533,0.51106,1.255201,2017,1,3,2,3,12,0,27.9196
2017-01-03T03:13:00Z,8.3,1.64657,0.510358,1.099662,2017,1,3,2,3,13,0,27.52388
2017-01-03T03:14:00Z,8.3,1.638358,0.510863,1.188686,2017,1,3,2,3,14,0,27.55156
2017-01-03T03:15:00Z,8.333333,1.650373,0.509152,1.431666,2017,1,3,2,3,15,0,27.49155
2017-01-03T03:16:00Z,8.400002,1.637872,0.509758,1.076272,2017,1,3,2,3,16,0,27.10042
2017-01-03T03:17:00Z,8.483334,1.641965,0.508758,1.086725,2017,1,3,2,3,17,0,26.75748
2017-01-03T03:18:00Z,8.5,1.643925,0.508052,1.366985,2017,1,3,2,3,18,0,26.77763
2017-01-03T03:19:00Z,8.466668,1.652959,0.507758,1.556922,2017,1,3,2,3,19,0,26.977
2017-01-03T03:20:00Z,8.400002,1.654008,0.507653,1.20457,2017,1,3,2,3,20,0,27.14351
2017-01-03T03:21:00Z,8.400002,1.653782,0.507254,1.47635,2017,1,3,2,3,21,0,27.23011
2017-01-03T03:22:00Z,8.400002,1.653069,0.507758,1.803158,2017,1,3,2,3,22,0,27.33298
2017-01-03T03:23:00Z,8.333333,1.650458,0.506053,1.59708,2017,1,3,2,3,23,0,27.54797
2017-01-03T03:24:00Z,8.3,1.642021,0.507754,1.802764,2017,1,3,2,3,24,0,27.75004
2017-01-03T03:25:00Z,8.216667,1.644356,0.506754,1.687317,2017,1,3,2,3,25,0,28.06223
2017-01-03T03:26:00Z,8.2,1.64293,0.506351,1.581111,2017,1,3,2,3,26,0,28.09864
2017-01-03T03:27:00Z,8.2,1.636653,0.505548,1.672901,2017,1,3,2,3,27,0,28.12886
2017-01-03T03:28:00Z,8.2,1.645031,0.507157,1.816041,2017,1,3,2,3,28,0,28.17196
2017-01-03T03:29:00Z,8.2,1.660568,0.506451,1.669186,2017,1,3,2,3,29,0,28.12609
2017-01-03T03:30:00Z,8.2,1.660229,0.505443,1.296112,2017,1,3,2,3,30,0,28.00925
2017-01-03T03:31:00Z,8.183334,1.658155,0.505544,1.900051,2017,1,3,2,3,31,0,28.26993
2017-01-03T03:32:00Z,8.116666,1.663722,0.504939,1.775431,2017,1,3,2,3,32,0,28.50915
2017-01-03T03:33:00Z,8.1,1.653269,0.504947,1.703396,2017,1,3,2,3,33,0,28.556
2017-01-03T03:34:00Z,8.066667,1.646596,0.505246,1.799582,2017,1,3,2,3,34,0,28.72518
2017-01-03T03:35:00Z,8.0,1.639151,0.503746,1.491647,2017,1,3,2,3,35,0,28.90773
2017-01-03T03:36:00Z,7.950001,1.635573,0.504645,1.86276,2017,1,3,2,3,36,0,29.23265
2017-01-03T03:37:00Z,7.9,1.641256,0.503553,1.798064,2017,1,3,2,3,37,0,29.42198
2017-01-03T03:38:00Z,7.833334,1.652901,0.504544,1.584566,2017,1,3,2,3,38,0,29.63085
2017-01-03T03:39:00Z,7.8,1.643217,0.502343,1.511943,2017,1,3,2,3,39,0,29.74988
2017-01-03T03:40:00Z,7.716667,1.645489,0.502944,1.717323,2017,1,3,2,3,40,0,30.16159
2017-01-03T03:41:00Z,7.700001,1.648954,0.502646,1.59748,2017,1,3,2,3,41,0,30.19346
2017-01-03T03:42:00Z,7.616667,1.650317,0.501335,1.912368,2017,1,3,2,3,42,0,30.64236
2017-01-03T03:43:00Z,7.583334,1.637381,0.50892,1.793074,2017,1,3,2,3,43,0,30.73392
2017-01-03T03:44:00Z,7.5,1.644712,0.509722,1.486973,2017,1,3,2,3,44,0,30.98329
2017-01-03T03:45:00Z,7.5,1.659897,0.50842,1.794674,2017,1,3,2,3,45,0,31.08217
2017-01-03T03:46:00Z,7.483334,1.642315,0.507622,1.584175,2017,1,3,2,3,46,0,31.08634
2017-01-03T03:47:00Z,7.4,1.643621,0.507022,1.705867,2017,1,3,2,3,47,0,31.47314
2017-01-03T03:48:00Z,7.450001,1.640269,0.506421,1.575975,2017,1,3,2,3,48,0,31.22434
2017-01-03T03:49:00Z,7.5,1.640043,0.506522,1.89025,2017,1,3,2,3,49,0,31.11526
2017-01-03T03:50:00Z,7.5,1.643848,0.506127,1.673363,2017,1,3,2,3,50,0,31.04702
2017-01-03T03:51:00Z,7.516667,1.653168,0.504812,1.780775,2017,1,3,2,3,51,0,31.01309
2017-01-03T03:52:00Z,7.55,1.636973,0.502711,1.693602,2017,1,3,2,3,52,0,30.84951
2017-01-03T03:53:00Z,7.6,1.650299,0.502111,1.618174,2017,1,3,2,3,53,0,30.61767
2017-01-03T03:54:00Z,7.6,1.642686,0.501203,1.890459,2017,1,3,2,3,54,0,30.70523
2017-01-03T03:55:00Z,7.6,1.638112,0.500094,1.950412,2017,1,3,2,3,55,0,30.72574
2017-01-03T03:56:00Z,7.6,1.64308,0.499603,1.573968,2017,1,3,2,3,56,0,30.60707
2017-01-03T03:57:00Z,7.6,1.656297,0.510236,1.694082,2017,1,3,2,3,57,0,30.63103
2017-01-03T03:58:00Z,7.6,1.859907,0.514747,2.110274,2017,1,3,2,3,58,0,30.7534
2017-01-03T03:59:00Z,7.6,1.855824,0.513344,2.23203,2017,1,3,2,3,59,0,30.79386
2017-01-03T04:00:00Z,7.55,1.842686,0.512253,2.110813,2017,1,3,2,4,0,0,31.99491
2017-01-03T04:01:00Z,7.5,1.823264,0.511446,2.145383,2017,1,3,2,4,1,0,32.21574
2017-01-03T04:02:00Z,7.5,2.264285,0.512248,2.435832,2017,1,3,2,4,2,0,32.29896
2017-01-03T04:03:00Z,7.516667,2.053352,0.513353,2.422314,2017,1,3,2,4,3,0,32.22744
2017-01-03T04:04:00Z,7.583334,2.26983,0.51505,2.524698,2017,1,3,2,4,4,0,31.97587
2017-01-03T04:05:00Z,7.6,1.867555,0.51786,2.431347,2017,1,3,2,4,5,0,31.8802
2017-01-03T04:06:00Z,7.516667,1.665629,0.519649,1.814949,2017,1,3,2,4,6,0,32.03367
2017-01-03T04:07:00Z,7.5,1.831212,0.522771,1.807217,2017,1,3,2,4,7,0,32.09375
2017-01-03T04:08:00Z,7.5,2.01572,0.523661,2.006827,2017,1,3,2,4,8,0,32.15257
2017-01-03T04:09:00Z,7.5,2.051902,0.525687,2.188127,2017,1,3,2,4,9,0,32.20672
2017-01-03T04:10:00Z,7.450001,2.053533,0.511384,2.322392,2017,1,3,2,4,10,0,32.47634
2017-01-03T04:11:00Z,7.4,1.843025,0.510981,2.009105,2017,1,3,2,4,11,0,32.58983
2017-01-03T04:12:00Z,7.4,1.962062,0.509872,1.910446,2017,1,3,2,4,12,0,32.55794
2017-01-03T04:13:00Z,7.4,1.651122,0.509468,1.70799,2017,1,3,2,4,13,0,32.49979
2017-01-03T04:14:00Z,7.4,1.700657,0.508368,2.120917,2017,1,3,2,4,14,0,32.63114
2017-01-03T04:15:00Z,7.4,1.63888,0.507877,1.787825,2017,1,3,2,4,15,0,32.52736
2017-01-03T04:16:00Z,7.4,1.649081,0.507368,1.569498,2017,1,3,2,4,16,0,32.4587
2017-01-03T04:17:00Z,7.4,1.654079,0.505868,1.732428,2017,1,3,2,4,17,0,32.51217
2017-01-03T04:18:00Z,7.4,1.651012,0.506166,1.495745,2017,1,3,2,4,18,0,32.43687
2017-01-03T04:19:00Z,7.4,1.65712,0.505566,1.646755,2017,1,3,2,4,19,0,32.48537
2017-01-03T04:20:00Z,7.4,1.648258,0.503864,1.613963,2017,1,3,2,4,20,0,32.47736
2017-01-03T04:21:00Z,7.483334,1.646409,0.504163,1.420904,2017,1,3,2,4,21,0,32.06837
2017-01-03T04:22:00Z,7.5,1.641328,0.502865,1.512656,2017,1,3,2,4,22,0,32.02971
2017-01-03T04:23:00Z,7.5,1.650733,0.503163,1.424135,2017,1,3,2,4,23,0,32.00112
2017-01-03T04:24:00Z,7.5,1.64053,0.50226,1.486548,2017,1,3,2,4,24,0,32.02225
2017-01-03T04:25:00Z,7.5,1.639932,0.50176,1.721041,2017,1,3,2,4,25,0,32.09718
2017-01-03T04:26:00Z,7.5,1.624245,0.501962,1.789405,2017,1,3,2,4,26,0,32.11884
2017-01-03T04:27:00Z,7.5,1.659788,0.508911,1.293528,2017,1,3,2,4,27,0,31.95211
2017-01-03T04:28:00Z,7.5,1.652194,0.510319,1.597848,2017,1,3,2,4,28,0,32.04679
2017-01-03T04:29:00Z,7.5,1.658473,0.50963,1.603104,2017,1,3,2,4,29,0,32.04925
2017-01-03T04:30:00Z,7.5,1.656117,0.508525,1.384659,2017,1,3,2,4,30,0,31.98154
2017-01-03T04:31:00Z,7.5,1.656913,0.508328,1.634936,2017,1,3,2,4,31,0,32.06105
2017-01-03T04:32:00Z,7.583334,1.64322,0.508525,1.308214,2017,1,3,2,4,32,0,31.61007
2017-01-03T04:33:00Z,7.6,1.639384,0.507723,1.475948,2017,1,3,2,4,33,0,31.59481
2017-01-03T04:34:00Z,7.6,1.639272,0.508126,1.310193,2017,1,3,2,4,34,0,31.54179
2017-01-03T04:35:00Z,7.65,1.652564,0.50682,1.537008,2017,1,3,2,4,35,0,31.4066
2017-01-03T04:36:00Z,7.700001,1.653959,0.506013,1.273364,2017,1,3,2,4,36,0,31.11563
2017-01-03T04:37:00Z,7.700001,1.646942,0.505018,1.586501,2017,1,3,2,4,37,0,31.21623
2017-01-03T04:38:00Z,7.700001,1.651686,0.50472,1.493945,2017,1,3,2,4,38,0,31.18722
2017-01-03T04:39:00Z,7.700001,1.652083,0.504816,1.285351,2017,1,3,2,4,39,0,31.12102
2017-01-03T04:40:00Z,7.700001,1.644243,0.502917,1.578039,2017,1,3,2,4,40,0,31.21633
2017-01-03T04:41:00Z,7.700001,1.656513,0.503509,1.457185,2017,1,3,2,4,41,0,31.17707
2017-01-03T04:42:00Z,7.700001,1.656061,0.503808,1.561815,2017,1,3,2,4,42,0,31.20982
2017-01-03T04:43:00Z,7.616667,1.65839,0.502904,1.472637,2017,1,3,2,4,43,0,31.53021
2017-01-03T04:44:00Z,7.6,1.659645,0.508727,1.46507,2017,1,3,2,4,44,0,31.5897
2017-01-03T04:45:00Z,7.6,1.660578,0.50963,1.621479,2017,1,3,2,4,45,0,31.63805
2017-01-03T04:46:00Z,7.6,1.648109,0.509332,1.654719,2017,1,3,2,4,46,0,31.64918
2017-01-03T04:47:00Z,7.6,1.834142,0.508723,1.618371,2017,1,3,2,4,47,0,31.6352
2017-01-03T04:48:00Z,7.6,1.637966,0.507429,1.698727,2017,1,3,2,4,48,0,31.66577
2017-01-03T04:49:00Z,7.6,1.645888,0.507127,1.688937,2017,1,3,2,4,49,0,31.66293
2017-01-03T04:50:00Z,7.55,2.049815,0.50653,2.265821,2017,1,3,2,4,50,0,32.04783
2017-01-03T04:51:00Z,7.5,1.85266,0.506829,2.002483,2017,1,3,2,4,51,0,32.17598
2017-01-03T04:52:00Z,7.5,1.656118,0.505623,1.67451,2017,1,3,2,4,52,0,32.07712
2017-01-03T04:53:00Z,7.5,1.6678,0.505724,1.703551,2017,1,3,2,4,53,0,32.08599
2017-01-03T04:54:00Z,7.600001,1.653531,0.503922,1.42403,2017,1,3,2,4,54,0,31.58306
2017-01-03T04:55:00Z,7.733333,1.65143,0.505526,1.025484,2017,1,3,2,4,55,0,30.89881
2017-01-03T04:56:00Z,7.8,1.662847,0.504421,1.163962,2017,1,3,2,4,56,0,30.66592
2017-01-03T04:57:00Z,7.883334,1.655747,0.502917,1.110349,2017,1,3,2,4,57,0,30.30353
2017-01-03T04:58:00Z,7.9,1.650066,0.503921,1.118593,2017,1,3,2,4,58,0,30.23544
2017-01-03T04:59:00Z,7.933333,1.640352,0.502615,1.205357,2017,1,3,2,4,59,0,30.1258
2017-01-03T05:00:00Z,8.0,1.648505,0.503821,1.294439,2017,1,3,2,5,0,0,30.90361
2017-01-03T05:01:00Z,8.0,1.652281,0.502317,1.299525,2017,1,3,2,5,1,0,30.90711
2017-01-03T05:02:00Z,7.950001,1.651033,0.503619,1.703827,2017,1,3,2,5,2,0,31.24198
2017-01-03T05:03:00Z,8.100001,1.641317,0.503922,1.204544,2017,1,3,2,5,3,0,30.45814
2017-01-03T05:04:00Z,8.350002,1.64896,0.50532,1.001748,2017,1,3,2,5,4,0,29.34949
2017-01-03T05:05:00Z,8.5,1.651461,0.509332,0.997925,2017,1,3,2,5,5,0,28.71754
2017-01-03T05:06:00Z,8.516666,1.664267,0.511739,0.998503,2017,1,3,2,5,6,0,28.64487
2017-01-03T05:07:00Z,8.5,1.659723,0.514344,0.998074,2017,1,3,2,5,7,0,28.71092
2017-01-03T05:08:00Z,8.5,1.659527,0.516251,1.332529,2017,1,3,2,5,8,0,28.81436
2017-01-03T05:09:00Z,8.400002,1.64439,0.512138,1.596026,2017,1,3,2,5,9,0,29.32042
2017-01-03T05:10:00Z,8.35,1.63979,0.510634,1.619595,2017,1,3,2,5,10,0,29.53842
2017-01-03T05:11:00Z,8.266668,1.651095,0.510328,1.818659,2017,1,3,2,5,11,0,29.94915
2017-01-03T05:12:00Z,8.249999,1.627626,0.511034,1.405726,2017,1,3,2,5,12,0,29.88737
2017-01-03T05:13:00Z,8.366668,1.631262,0.510639,1.109531,2017,1,3,2,5,13,0,29.30752
2017-01-03T05:14:00Z,8.5,1.644023,0.510529,1.144967,2017,1,3,2,5,14,0,28.76269
2017-01-03T05:15:00Z,8.6,1.654488,0.511033,0.987291,2017,1,3,2,5,15,0,28.29492
2017-01-03T05:16:00Z,8.716666,1.649101,0.509924,0.993038,2017,1,3,2,5,16,0,27.8118
2017-01-03T05:17:00Z,8.850002,1.664612,0.509933,1.096359,2017,1,3,2,5,17,0,27.28825
2017-01-03T05:18:00Z,8.900002,1.659358,0.509626,1.012357,2017,1,3,2,5,18,0,27.05365
2017-01-03T05:19:00Z,8.933334,1.656661,0.510332,1.005642,2017,1,3,2,5,19,0,26.91166
2017-01-03T05:20:00Z,9.0,1.645952,0.509534,0.997056,2017,1,3,2,5,20,0,26.63218
2017-01-03T05:21:00Z,9.0,1.652031,0.509135,1.190417,2017,1,3,2,5,21,0,26.69384
2017-01-03T05:22:00Z,9.066668,1.657372,0.509626,1.092288,2017,1,3,2,5,22,0,26.38403
2017-01-03T05:23:00Z,9.1,1.656578,0.509424,1.197876,2017,1,3,2,5,23,0,26.27876
2017-01-03T05:24:00Z,9.016666,1.65243,0.509328,1.44768,2017,1,3,2,5,24,0,26.70556
2017-01-03T05:25:00Z,9.0,1.6553,0.510534,1.179429,2017,1,3,2,5,25,0,26.68848
2017-01-03T05:26:00Z,9.0,1.664074,0.511126,1.486542,2017,1,3,2,5,26,0,26.78482
2017-01-03T05:27:00Z,9.0,1.674356,0.510428,1.261665,2017,1,3,2,5,27,0,26.71433
2017-01-03T05:28:00Z,9.0,1.668238,0.510933,1.515911,2017,1,3,2,5,28,0,26.7943
2017-01-03T05:29:00Z,9.0,1.663961,0.51134,1.059442,2017,1,3,2,5,29,0,26.64927
2017-01-03T05:30:00Z,9.0,1.659758,0.510529,1.278998,2017,1,3,2,5,30,0,26.71994
2017-01-03T05:31:00Z,9.066668,1.653112,0.512046,1.339634,2017,1,3,2,5,31,0,26.45929
2017-01-03T05:32:00Z,9.1,1.643995,0.512248,1.394068,2017,1,3,2,5,32,0,26.33744
2017-01-03T05:33:00Z,9.05,1.650299,0.511932,1.446748,2017,1,3,2,5,33,0,26.56292
2017-01-03T05:34:00Z,9.0,1.658562,0.511937,1.477605,2017,1,3,2,5,34,0,26.78103
2017-01-03T05:35:00Z,8.983334,1.663011,0.511634,2.010677,2017,1,3,2,5,35,0,27.01968
2017-01-03T05:36:00Z,8.916668,1.664214,0.513239,1.569396,2017,1,3,2,5,36,0,27.15579
2017-01-03T05:37:00Z,8.900002,1.653937,0.513147,1.668446,2017,1,3,2,5,37,0,27.25695
2017-01-03T05:38:00Z,8.866666,1.66723,0.512239,1.697912,2017,1,3,2,5,38,0,27.40624
2017-01-03T05:39:00Z,8.8,1.668807,0.513546,1.972275,2017,1,3,2,5,39,0,27.7694
2017-01-03T05:40:00Z,8.8,1.876249,0.513546,1.701594,2017,1,3,2,5,40,0,27.68003
2017-01-03T05:41:00Z,8.8,1.6597,0.513647,1.527933,2017,1,3,2,5,41,0,27.62869
2017-01-03T05:42:00Z,8.8,1.656239,0.514335,1.528179,2017,1,3,2,5,42,0,27.62793
2017-01-03T05:43:00Z,8.816668,1.661436,0.514936,1.48216,2017,1,3,2,5,43,0,27.54298
2017-01-03T05:44:00Z,8.900002,1.658026,0.515032,1.758429,2017,1,3,2,5,44,0,27.28293
2017-01-03T05:45:00Z,8.900002,1.643342,0.514234,1.662315,2017,1,3,2,5,45,0,27.25378
2017-01-03T05:46:00Z,8.900002,1.658057,0.514839,1.459805,2017,1,3,2,5,46,0,27.1886
2017-01-03T05:47:00Z,8.900002,1.67518,0.515839,1.514927,2017,1,3,2,5,47,0,27.20445
2017-01-03T05:48:00Z,8.85,1.674243,0.513844,1.5111,2017,1,3,2,5,48,0,27.41436
2017-01-03T05:49:00Z,8.8,1.663151,0.514041,1.497533,2017,1,3,2,5,49,0,27.61849
2017-01-03T05:50:00Z,8.866668,1.647972,0.515146,1.620394,2017,1,3,2,5,50,0,27.37823
2017-01-03T05:51:00Z,8.900002,1.663648,0.515041,1.888327,2017,1,3,2,5,51,0,27.32396
